Walls,Value,Queens:
1152925919833227280,9,2594146021919492224
1152925919833227272,9,9511892959023333394
1152925913390776320,10,4758089839991063680
1152925912317034496,10,2380225041699848196
1152925911780163584,10,4758089839991063584
1152925911511728128,10,292806578460168194
1152925911377510400,10,90083127318282760
1152925911310401536,9,2594143794911907844
1152925911276847104,10,324270443250844176
1152925911247486976,10,2380225041699848196
1152925911245389824,10,4758089839991063584
1152925911244341248,10,292876946671669250
1152925911243816960,10,2630104415788601346
1152925911243554816,9,4900059399845839873
1152925911243423744,9,76704267687166472
1152925911243309056,9,5188850526927717440
1152925911243300864,10,4758089839991063584
1152925911243296768,10,2452211646438851088
1152925911243294720,9,2380154877033611784
1152925911243293696,9,9800395876588327172
1152925911243293184,9,4900059399845839873
1152925911243292688,10,297248845417681026
1152925911243292680,10,297248845417681026
1152925905069277184,10,9516178614779936784
1152925904935059456,10,9520620882272456832
1152925904867950592,10,5188850475637964832
1152925904834396160,10,324270443250844176
1152925904817618944,9,9297683904676790288
1152925904801890304,10,4685010258727542792
1152925904801366016,10,4685010258727542792
1152925904801103872,9,9297751816632696836
1152925904800972800,9,9520612086430924808
1152925904800845824,10,4688387958307324944
1152925904800843776,9,292804353249542404
1152925904800842752,9,292804353249542404
1152925904800842240,9,324296590946734084
1152925904800841744,10,9516178614777839652
1152925904800841736,10,9516178614777839652
1152925904263970816,10,9520620882276388868
1152925903995535360,10,4904422743539728400
1152925903861317632,10,90083127318298632
1152925903794208768,9,297248845417681024
1152925903760654336,10,5188850475641864736
1152925903743877120,10,2452280372358037505
1152925903731294208,9,9225695322641154064
1152925903729197056,10,4686031146445702176
1152925903728148480,10,4686033345702793220
1152925903727624192,10,2380225041766825992
1152925903727362048,10,2380225041766825988
1152925903727230976,9,4688390286043529224
1152925903727116288,9,2450028602557993024
1152925903727108096,10,2594143760620208648
1152925903727104000,10,4758089839957525520
1152925903727101952,10,2380222774025142792
1152925903727100928,10,2594145989657104388
1152925903727100416,9,594494392302044224
1152925903727099920,10,9516178614782001188
1152925903727099912,10,9516178614782001188
1152925903458664448,10,4760446780705866768
1152925903324446720,10,9520620882272722948
1152925903257337856,10,297248845686145056
1152925903223783424,10,2594146024085784576
1152925903207006208,10,2380225041701798148
1152925903194423296,9,2377973241955223552
1152925903192326144,9,2379026513090846728
1152925903191277568,10,2379044106218243136
1152925903190753280,10,2594425300022462466
1152925903190491136,10,2380225039621455876
1152925903190360064,10,9520620882274288656
1152925903190245376,10,73218713784976416
1152925903190237184,10,73218713784976416
1152925903190233088,10,2306987875832464400
1152925903190231040,10,73218713784976416
1152925903190230016,10,2380225039621455876
1152925903190229504,10,2594146024069007361
1152925903190229008,9,4686031146441507872
1152925903190229000,10,2379096880628924436
1152925903056011264,10,9516178614778339332
1152925902988902400,10,292806578460168320
1152925902955347968,10,292806578460168320
1152925902938570752,9,2379096874118283784
1152925902925987840,10,292806578460168320
1152925902923890688,10,292806578460168320
1152925902922842112,10,292806578460168320
1152925902922317824,10,2379044106083254280
1152925902922055680,9,4900338675799294992
1152925902921924608,10,292806578460168194
1152925902921809920,10,292806578460168320
1152925902921801728,10,2379044106216162320
1152925902921797632,9,9800131865447777296
1152925902921795584,10,292806578460168320
1152925902921794560,10,2594145989657104388
1152925902921794048,10,9516178615314681858
1152925902921793552,10,292804379436912770
1152925902921793544,10,2630104450144419860
1152925902854684672,10,4758194860765487112
1152925902821130240,10,306255772010940418
1152925902791770112,10,9520620882272731152
1152925902789672960,10,9520620882540888096
1152925902788624384,10,9800413349031723024
1152925902788100096,9,90083127251435528
1152925902787837952,9,2380225041766809608
1152925902787706880,10,9800413349031707200
1152925902787592192,10,2380155152184117312
1152925902787584000,10,9520620882540888096
1152925902787579904,10,9799850399078302224
1152925902787577856,10,9511613683269378312
1152925902787576832,10,2594145989657104388
1152925902787576320,10,9511613683269378312
1152925902787575824,10,9511613683269370152
1152925902787575816,10,9520620607394824212
1152925902754021376,9,9800413349031198722
1152925902724661248,9,2918333727841075204
1152925902722564096,9,4758194860765478944
1152925902721515520,10,585609806010781700
1152925902720991232,9,9800395756580898848
1152925902720729088,9,9224516645639831556
1152925902720598016,9,297378330364084744
1152925902720483328,9,4613938988655313984
1152925902720475136,9,4900338675799295008
1152925902720471040,9,9520618416945251344
1152925902720468992,9,4904422743539712004
1152925902720467968,10,2594145989640327428
1152925902720467456,9,2594145989640065284
1152925902720466960,9,4612953772782518824
1152925902720466952,9,297239845313986564
1152925902691106816,10,324270443250844176
1152925902689009664,9,2594076134232557570
1152925902687961088,10,292876946671669250
1152925902687436800,10,324270443250844176
1152925902687174656,10,9511613683086656016
1152925902687043584,10,324270443250844176
1152925902686928896,10,324270443250844176
1152925902686920704,10,324270443250844176
1152925902686916608,10,324270443250844176
1152925902686914560,10,324270443250844176
1152925902686913536,10,324270443250844176
1152925902686913024,9,297248845417680898
1152925902686912528,10,297248845417681026
1152925902686912520,10,324270443250844176
1152925902674329600,10,4684904705611073600
1152925902672232448,10,2380155152117268768
1152925902670151680,9,292806543615756289
1152925902659649536,9,81076063555584032
1152925902658600960,10,76633796337995840
1152925902658076672,10,2452281467507851272
1152925902657814528,9,4900206676388348944
1152925902657683456,9,324270443234066704
1152925902657568768,9,4612847111573145664
1152925902657560576,9,9799904275130892304
1152925902657556480,10,4758089839957525520
1152925902657554432,9,577094139796070408
1152925902657553408,9,9225695322641154064
1152925902657552896,9,2307039312249884736
1152925902657552392,10,4899954327747575828
1152925902656503808,9,4900338675797729284
1152925902655979520,9,324296556637390880
1152925902655717376,9,2882937148959367172
1152925902655586304,9,4686031146441507872
1152925902655471616,9,2594425299953387552
1152925902655463424,9,292876946671665184
1152925902655459328,9,9800131865447777296
1152925902655457280,9,2379096906271039496
1152925902655456256,10,2630104415788601348
1152925902655455744,9,74345128018314272
1152925902655455240,9,74345128252276772
1152925902654930944,9,292804348954705924
1152925902654668800,9,4900338675799818256
1152925902654537728,10,292876946671669250
1152925902654423040,10,292876946671669312
1152925902654414848,9,4900338675799818244
1152925902654410752,9,4900338675799818244
1152925902654408704,9,4900338675799818244
1152925902654407680,10,292876946671669252
1152925902654407168,10,292876946671669250
1152925902654144512,9,9297753998543029264
1152925902654013440,10,2630104415788601346
1152925902653898752,9,594476267773003808
1152925902653890560,9,9225696404505167904
1152925902653886464,9,9800413348498507808
1152925902653884416,9,2594143758472741384
1152925902653883392,10,2630104415788601348
1152925902653882880,10,2630104415788601346
1152925902653751296,9,9511892959023333904
1152925902653636608,9,292804353249542404
1152925902653628416,9,4900338675799295008
1152925902653624320,10,146402722085684240
1152925902653622272,9,324294361905906184
1152925902653621248,9,324296590946734084
1152925902653620736,9,162148297612462082
1152925902653620240,9,2594354931209748484
1152925902653505536,9,2379096908410130496
1152925902653497344,9,4900338675799295008
1152925902653493248,9,292876912308011536
1152925902653491200,9,9800413349014421768
1152925902653490176,10,2594145989640327428
1152925902653489664,9,324294391940256004
1152925902653489168,10,297248845417681026
1152925902653382656,9,4900338675799295008
1152925902653378560,9,4760446643266913296
1152925902653376512,9,4614079723996185664
1152925902653375488,10,2594145987509653508
1152925902653374976,9,9296573397899150400
1152925902653370368,9,2630102186747511304
1152925902653368320,9,4900338675799295008
1152925902653367296,10,2594145987509653508
1152925902653366784,9,4900338675799295008
1152925902653364224,9,4900338675799294992
1152925902653363200,9,292804353249542416
1152925902653362688,9,148760660136960002
1152925902653361152,9,4683754747168296964
1152925902653360640,9,2594075655256162568
1152925902653359616,9,162148297612462082
1152924322105393152,10,9372062327718806032
1152924287745654784,10,2485991671662252160
1152924270565785600,10,2485991671603397128
1152924261975851008,9,9369810512327606304
1152924253654351872,10,180180304446620800
1152924253520134144,10,9369810512328524296
1152924253453025280,10,9369810512327610372
1152924253419470848,9,4758194862646362624
1152924253386964992,10,2485992766887297040
1152924253386440704,10,5188568992062906376
1152924253386178560,10,9376500196663362576
1152924253386047488,9,4612952664689418248
1152924253385924608,10,2918336961952383520
1152924253385920512,10,2918338057169043984
1152924253385918464,10,2882937084577874440
1152924253385917440,9,9371996323190022148
1152924253385916928,9,5188152337050378242
1152924253385916432,9,2485991396658381384
1152924253385916424,9,9511954291121750048
1152924115946962944,9,9799904275130892304
1152924047227486208,10,4758089857408958976
1152924012867747840,10,5188850600044924932
1152923995687878656,9,4612847661320570944
1152923987097944064,9,162131253301217312
1152923979581751296,9,9800184650595975184
1152923979044880384,10,2452280372359070272
1152923978776444928,10,2882937085651615746
1152923978642227200,10,5188850527999893508
1152923978575118336,10,5188850475906371586
1152923978541563904,9,4900233612546279424
1152923978512203776,9,4755836949489584192
1152923978510106624,10,4686031146445702176
1152923978509058048,9,9297751817167441984
1152923978508533760,10,2452281467507851272
1152923978508271616,10,9371995227973885956
1152923978508140544,10,4758089839991078914
1152923978508025856,10,4900233612546279488
1152923978508017664,10,2882937085584507424
1152923978508013568,10,594493301881652240
1152923978508011520,10,4904560736527204872
1152923978508010496,10,2882937089878688004
1152923978508009984,10,4758089839991078914
1152923978508009488,10,4760310443275190856
1152923978508009480,10,2452280372289998916
1152923909788532736,10,2486004870231105544
1152923875428794368,10,4758089840225034244
1152923858248925184,10,2918337030670917636
1152923849658990592,10,4758089839991063584
1152923842142797824,10,2452280372359070272
1152923841605926912,9,2306476334488096772
1152923841337491456,10,2486004870098715664
1152923841203273728,10,4612284720242754064
1152923841136164864,10,4758089857404895236
1152923841102610432,10,2882603387562770434
1152923841073250304,10,2882937089350172992
1152923841071153152,10,2452281465636003844
1152923841070104576,10,180161869358039568
1152923841069580288,10,146403838977509408
1152923841069318144,10,2486004870098715649
1152923841069187072,10,2882884862539465024
1152923841069072384,9,2452281467508622400
1152923841069064192,10,2486004865803748384
1152923841069060096,10,2486004870098715664
1152923841069058048,10,2452210276351615496
1152923841069057024,10,2485987278045061384
1152923841069056512,10,2918338125887578114
1152923841069056016,10,2882884862539203649
1152923841069056008,10,2882937089349911569
1152923806709317632,10,4758089857404897280
1152923789529448448,10,4760310441162342408
1152923780939513856,10,162148845756088848
1152923774497062912,10,9372062327718806032
1152923773423321088,10,9369810510717009936
1152923772886450176,9,4760446780705865732
1152923772618014720,10,162147737788285968
1152923772483796992,10,9800413349031707152
1152923772416688128,10,9800413349031448578
1152923772383133696,10,4760309758765302288
1152923772353773568,10,9369810510717009936
1152923772351676416,10,9371996459689459728
1152923772350627840,10,9371995364472787008
1152923772350103552,10,9372062327710683138
1152923772349841408,11,9371995364476981252
1152923772349710336,10,9367505100853288968
1152923772349595648,10,4760309758765302336
1152923772349587456,10,9371990966426292228
1152923772349583360,10,2882603387026686992
1152923772349581312,10,4758089307648983560
1152923772349580288,10,9371995364472786948
1152923772349579776,9,9371995364472786944
1152923772349579280,9,2306986505739964546
1152923772349579272,10,9372061202028429588
1152923755169710080,10,2882884862140743940
1152923746579775488,10,4758054673032808480
1152923740137324544,10,4758089857404897280
1152923739063582720,10,2882884857778668040
1152923738526711808,10,4612257912786518276
1152923738258276352,10,577041861932761104
1152923738124058624,10,4612257908423393800
1152923738056949760,10,4758089857404897280
1152923738023395328,10,4758089857404897280
1152923737994035200,10,5188850604335775760
1152923737991938048,10,74345145432148000
1152923737990889472,10,146403838977509440
1152923737990365184,10,4612257912651514120
1152923737990103040,10,2882884857778669570
1152923737989971968,10,2882884862140743940
1152923737989857280,10,2918338125887572032
1152923737989849088,10,4758089857404897280
1152923737989844992,10,577041853325787400
1152923737989842944,10,2882937084577874440
1152923737989841920,10,5188850467031228680
1152923737989841408,10,2882884862140744960
1152923737989840912,10,4612257906342105220
1152923737989840904,10,577041861399545890
1152923729399906304,10,4760310853478653956
1152923722957455360,10,2485991671603397128
1152923721883713536,9,9800413340424537152
1152923721346842624,10,2485991671662252036
1152923721078407168,10,9516176424864646160
1152923720944189440,10,2882937153304658440
1152923720877080576,10,4760310853612340256
1152923720843526144,9,2449976347955642370
1152923720814166016,9,4900338684355675200
1152923720812068864,10,2882937153237688324
1152923720811020288,10,2449962874651676676
1152923720810496000,10,2882937149009758210
1152923720810233856,10,9371995227973885956
1152923720810102784,10,148759569215332354
1152923720809988096,9,4900338684355675200
1152923720809979904,9,9808845486005683264
1152923720809975808,10,2306423834955318288
1152923720809973760,10,2882937084577874440
1152923720809972736,10,4900207224263286788
1152923720809972224,9,612495116673884164
1152923720809971728,9,9800413340424537152
1152923720809971720,9,9800413340424537152
1152923714367520768,10,4758089839991063680
1152923713293778944,9,9800466129867640832
1152923712756908032,10,4758089839991063584
1152923712488472576,9,2882937153229295744
1152923712354254848,10,9800413353309897280
1152923712287145984,9,4758053029939384324
1152923712253591552,9,2485991671662252032
1152923712224231424,9,9800184650595975184
1152923712222134272,10,4758089839991063584
1152923712221085696,10,2882937153237684228
1152923712220561408,9,2449963969868333072
1152923712220299264,10,9371996323190546436
1152923712220168192,9,4755806841534939656
1152923712220053504,9,9800466129867640832
1152923712220045312,10,4758089839991063584
1152923712220041216,10,2452211646438851088
1152923712220039168,10,2882937084577874440
1152923712220038144,9,9800395876588327172
1152923712220037632,9,162148297612462082
1152923712220037136,9,162148828072910852
1152923712220037128,9,148760660136960002
1152923706046021632,10,4758089839991063680
1152923705911803904,10,4758089839991063680
1152923705844695040,10,4758089839991063680
1152923705811140608,9,4760310853452963842
1152923705778634752,10,4760310853587181570
1152923705778110464,10,2918338124822218816
1152923705777848320,10,2485992766887297040
1152923705777717248,10,4758089839991063680
1152923705777590272,10,4758089839991063680
1152923705777588224,10,4758089839991063680
1152923705777587200,9,4760310853452963844
1152923705777586688,10,4758089839991063680
1152923705777586192,10,4758089839991063680
1152923705777586184,10,4758089839991063680
1152923705240715264,10,2452280372359070272
1152923704972279808,10,162135223764533256
1152923704838062080,10,4758089307657340992
1152923704770953216,10,4755806843815596036
1152923704737398784,9,9800184650595975184
1152923704708038656,9,9800184650595975184
1152923704705941504,10,4755806843682439176
1152923704704892928,10,2882884853433634818
1152923704704368640,10,4760310441270315010
1152923704704106496,9,4900338675799295040
1152923704703975424,10,4758089839991078914
1152923704703860736,9,4758054108011693120
1152923704703852544,10,2452280372290015236
1152923704703848448,10,2452280372358038016
1152923704703846400,11,2452280372358038024
1152923704703845376,10,4760310441136097856
1152923704703844864,10,4758089839991078914
1152923704703844368,10,2452280372289998916
1152923704703844360,10,2452280372289998916
1152923704435408896,10,4760446780705866768
1152923704301191168,10,4758089840258457604
1152923704234082304,10,4760310441262088224
1152923704200527872,9,2594425299953387552
1152923704171167744,10,2452280372359070272
1152923704169070592,9,2594425299953387552
1152923704168022016,9,148760625911308292
1152923704167497728,10,2452280372358021640
1152923704167235584,10,2918338125887578116
1152923704167104512,10,4755806843682423304
1152923704166989824,10,2452211371761377284
1152923704166981632,9,2306986776203397152
1152923704166977536,10,2449977164001477648
1152923704166975488,10,2882937084577874440
1152923704166974464,10,2918338125887578116
1152923704166973952,9,146403821563691010
1152923704166973456,10,162134124252889384
1152923704166973448,10,4758089307382644754
1152923704032755712,10,9800413349031707200
1152923703965646848,10,4760310441262059524
1152923703932092416,9,9800466125589319682
1152923703902732288,10,162135223764533256
1152923703900635136,10,2882884853434417696
1152923703899586560,9,4612257904077312002
1152923703899062272,10,2452280372358021640
1152923703898800128,10,9371995227973885956
1152923703898669056,10,4755806843682423304
1152923703898554368,9,2452280372289998912
1152923703898546176,10,9800413340424553488
1152923703898542080,10,9800413340424553488
1152923703898540032,10,2452280372358021640
1152923703898539008,9,2882884853429452804
1152923703898538496,9,2379044106082992130
1152923703898538000,10,4760310441128755848
1152923703898537992,10,9800413349031198738
1152923703831429120,10,9800413349031707200
1152923703797874688,10,9800413349031707200
1152923703768514560,10,2882937084586230280
1152923703766417408,10,2452280372358021640
1152923703765368832,10,5188709738426663440
1152923703764844544,10,2452280372358021640
1152923703764582400,10,9371995227973885956
1152923703764451328,10,162135223764517384
1152923703764336640,10,2918338125887572032
1152923703764328448,10,2882937084577874440
1152923703764324352,10,9800413349031707152
1152923703764322304,10,2882937084577874440
1152923703764321280,10,2882937084577874440
1152923703764320768,9,9800413348498507808
1152923703764320272,10,9800413348498507810
1152923703764320264,10,9800413349031707200
1152923703730765824,9,4760310441262055428
1152923703701405696,10,5188709738426404866
1152923703699308544,10,9808845486009877536
1152923703698259968,10,5188709738426404866
1152923703697735680,10,577094088743194626
1152923703697473536,10,9371996323190546436
1152923703697342464,10,153128159942807554
1152923703697227776,9,4900338675799295040
1152923703697219584,10,585473450224682016
1152923703697215488,9,2882866721135297552
1152923703697213440,10,2485992766878912516
1152923703697212416,9,4758054125156175876
1152923703697211904,10,153128159942807554
1152923703697211408,10,4760310853578915876
1152923703697211400,10,4760310853578915876
1152923703667851264,9,9800184650595975184
1152923703665754112,9,2594355410370693152
1152923703664705536,10,4760445552345285648
1152923703664181248,10,2882937149009758210
1152923703663919104,10,9371995227973885956
1152923703663788032,9,2882884312246878210
1152923703663673344,9,577164577272234560
1152923703663665152,9,2452280370210538112
1152923703663661056,10,2882937080299684368
1152923703663659008,10,2882937084577874440
1152923703663657984,9,2379096882641109512
1152923703663657472,9,2486004595218792452
1152923703663656976,9,9800413348498505762
1152923703663656968,9,2306476336635609108
1152923703636393984,10,2485992766878924816
1152923703635345408,9,9799904275130892304
1152923703634821120,10,2918338125887572032
1152923703634558976,10,9371995227973885956
1152923703634427904,10,4758089839991078914
1152923703634313216,9,153127060397690882
1152923703634305024,10,4758089839991079936
1152923703634300928,10,4758089839991079936
1152923703634298880,10,2452280370210554376
1152923703634297856,9,9516176390504857864
1152923703634297344,10,4758089839991078914
1152923703634296840,10,2452280372289998916
1152923703633248256,10,2882884853433634818
1152923703632723968,10,2918338125887572000
1152923703632461824,10,2918338125887578116
1152923703632330752,10,5188709729819762690
1152923703632216064,9,9800413340424537152
1152923703632207872,9,153127060397690882
1152923703632203776,10,9800413340424553488
1152923703632201728,10,2882937084586230280
1152923703632200704,10,2918338125887578116
1152923703632200192,9,2594425299953387552
1152923703631675392,9,2882937148959363074
1152923703631413248,10,9371995227973885956
1152923703631282176,9,148760660136960002
1152923703631167488,9,4900338675799818304
1152923703631159296,9,2882937084518207492
1152923703631155200,9,2918338125887569936
1152923703631153152,10,4760309208481014280
1152923703631152128,9,4900338675799818244
1152923703631151616,9,2379026778179112962
1152923703630888960,9,2449963694990430212
1152923703630757888,10,5188709729819758594
1152923703630643200,10,2882937084577874440
1152923703630635008,10,9369810510182221856
1152923703630630912,10,2882866721135558920
1152923703630628864,10,2882937084577874440
1152923703630627840,10,2882937088813306116
1152923703630627328,10,2918338125887571970
1152923703630495744,9,4755806841534939656
1152923703630381056,10,9371995227973885956
1152923703630372864,9,9808845486008828944
1152923703630368768,10,9371995227973885956
1152923703630366720,10,9371995227973885956
1152923703630365696,10,9371995227973885956
1152923703630365184,10,9371995227973885956
1152923703630249984,9,4758089839991063552
1152923703630241792,10,5188432781227622944
1152923703630237696,9,577094139762450692
1152923703630235648,10,5188152405762540040
1152923703630234624,9,4755806841534939656
1152923703630234112,9,4760445552345220352
1152923703630233616,9,577041844236452132
1152923703630127104,10,4758089839991063616
1152923703630123008,9,162135223730047040
1152923703630120960,10,2882937084577874440
1152923703630119936,9,2485992766878908432
1152923703630119424,9,9800466125572673537
1152923703630114816,10,2882937084577874464
1152923703630112768,10,2882937084577874440
1152923703630111744,9,2882589635615162912
1152923703630111232,9,153263133543187472
1152923703630108672,10,4758089839991063568
1152923703630107648,9,2452280370210538112
1152923703630107136,10,9371996323190024194
1152923703630105600,10,2882937084577874440
1152923703630105088,9,9800466125572673537
1152923703630104064,9,9800466112687771650
1152922157441875968,10,9304445909850915856
1152922140262006784,10,9371995364476850180
1152922131672072192,10,9376495816031601160
1152922127377104896,10,9296573406587748368
1152922123216355328,9,9808841106179228288
1152922123149246464,10,9511892967812792352
1152922123115692032,10,9800466125597704720
1152922123098914816,10,9296573406587748368
1152922123082399744,10,9376499101547365392
1152922123082268672,10,9376499097252466690
1152922123082138112,10,9376499101547368450
1152922105902268416,9,2485991396792602628
1152922097312333824,10,2485991671662252160
1152922093017366528,10,9376495816031600904
1152922088990834688,10,2486004593005182984
1152922088856616960,10,9223943926850797576
1152922088789508096,10,5188850475637964832
1152922088755953664,10,2485991671662252160
1152922088739176448,10,9304445909985132808
1152922088723447808,10,4686136237816416256
1152922088722923520,10,5188850526967635976
1152922088722661376,10,9520618414797373444
1152922088722530304,10,5188850526967635976
1152922088722403328,10,9520618419092734216
1152922088722401280,10,9800413349014946056
1152922088722400256,10,9520618419092734216
1152922088722399744,10,9520618419092734216
1152922088722399248,10,2918350159450472836
1152922088722399240,10,2918350159450472836
1152922080132464640,10,2485991671603397128
1152922071676747776,10,2630104452341776392
1152922071609638912,10,2630104417931890752
1152922071576084480,10,2630104417931890752
1152922071543578624,10,4904560740421173264
1152922071543054336,10,5188568992062906376
1152922071542792192,9,9516108211726386240
1152922071542661120,10,2630104417915179072
1152922071542534144,10,4904560740421108752
1152922071542532096,10,2485991671670509572
1152922071542531072,9,4900206674507472900
1152922071542530560,9,2413947275924766728
1152922071542530064,10,2918337025344012612
1152922071542530056,10,2918337025344012612
1152922063086813184,10,9223943926850781704
1152922063019704320,10,4758193763149680642
1152922062986149888,9,9372061227687092228
1152922062953119744,10,2485991671670640640
1152922062952857600,10,9369809417110949892
1152922062952726528,9,153127060397690882
1152922062952599552,9,148689160817877512
1152922062952597504,10,153263148441813512
1152922062952596480,10,9369809417110949892
1152922062952595968,9,2485991671670509568
1152922062952595472,10,9223943926782758980
1152922062952595464,10,9223943926782758980
1152922058791845888,10,9808841106196037634
1152922058658152448,10,2485988128205312064
1152922058657630208,9,594476387798122756
1152922058657628176,9,9295447240279590946
1152922058657628168,9,2485991667375538448
1152922054563987456,10,2630104417931890752
1152922054530433024,10,9369809399999103496
1152922054513655808,9,4900338677946777601
1152922054497140736,9,4900338677946778624
1152922054497009664,10,9800413349031707200
1152922054496879104,9,9369809399999102984
1152922054463324160,9,9800395756853530626
1152922054430294016,9,4900338677946778624
1152922054430031872,9,4900338677946778624
1152922054429900800,9,4900338677946778624
1152922054429771776,10,9808844387567829252
1152922054429770752,10,2630104417915113732
1152922054429770240,9,4900338677946778624
1152922054429769736,10,9520618414796836932
1152922054396477440,10,9520618419092799490
1152922054396346368,10,4904560740421173250
1152922054396217344,9,2594075859283902992
1152922054396216320,10,9800466125597708290
1152922054396215808,9,577164508556959746
1152922054396215304,9,577164508556959746
1152922054379438088,9,9800184641471152148
1152922054363054080,9,9520618419092733954
1152922054362923520,9,9808839998077731968
1152922054362792960,9,148759529562055176
1152922054362792448,9,9224515803859657088
1152921985643184128,9,2449976343664788512
1152921951283445760,10,4686136236740577312
1152921934103576576,10,2594425308545287232
1152921925513641984,9,4613973574380699650
1152921921218674688,10,4900233612810600464
1152921917997449216,9,2452280368263594304
1152921917460578304,9,4686030597759467552
1152921917192142848,10,4612284720242769936
1152921917057925120,10,9372061228752969732
1152921916990816256,10,4900233612811059216
1152921916957261824,10,2882937149026476034
1152921916940484608,10,4900233612810600464
1152921916927901696,9,2882603387562770432
1152921916925804544,10,4686031146445702176
1152921916924755968,10,2594425299955484736
1152921916924231680,10,4899952137569634336
1152921916923969536,10,2594425299953926148
1152921916923838464,10,2882603387562770434
1152921916923723776,9,2594425264519807504
1152921916923715584,9,4612847661320570944
1152921916923711488,10,594493301881652240
1152921916923709440,10,4904560736527204872
1152921916923708416,9,4900338675797737476
1152921916923707904,10,2882603387562770434
1152921916923707408,9,4683779363777284130
1152921916923707400,9,2594076134681886737
1152921882563969024,10,4760445685421064200
1152921865384099840,10,4760309895805272068
1152921856794165248,10,9372061233031676448
1152921852499197952,10,4900233612546279425
1152921849277972480,10,4760309895805276160
1152921848741101568,10,4760309895805272096
1152921848472666112,10,162147746261254160
1152921848338448384,10,594493310488821776
1152921848271339520,10,4760309895805272068
1152921848237785088,10,9372061228753486368
1152921848221007872,10,4900233612546279425
1152921848208424960,9,4760445685487124484
1152921848206327808,10,4760445685491306500
1152921848205279232,10,4760445685491306500
1152921848204754944,10,4758088757897332737
1152921848204492800,10,4760309346049462276
1152921848204361728,10,4760445685491306500
1152921848204247040,10,4760445685491306500
1152921848204238848,10,4760445685487128580
1152921848204234752,10,594493301881652240
1152921848204232704,10,4904420548794663440
1152921848204231680,10,4760309895805272068
1152921848204231168,10,4760445685491306500
1152921848204230672,10,4904560736262423080
1152921848204230664,10,4760445685491306500
1152921831024361472,10,4760309895801094148
1152921822434426880,10,4760306592971374596
1152921818139459584,10,4685010396023701520
1152921814918234112,10,2452280372358037512
1152921814381363200,10,5188850527983116292
1152921814112927744,10,4612257908423409672
1152921813978710016,10,4612257908423409672
1152921813911601152,10,5188710288174104592
1152921813878046720,10,4758088744807972866
1152921813861269504,10,4612258456031739905
1152921813848686592,9,4686136235668801538
1152921813846589440,11,4686031163859535904
1152921813845540864,10,4686136235668932672
1152921813845016576,10,4683752556736036872
1152921813844754432,10,5188850545146200324
1152921813844623360,10,4758088744807972866
1152921813844508672,9,4686136235668801538
1152921813844500480,10,4686030614099560480
1152921813844496384,10,4760309891506127120
1152921813844494336,10,5188850475889869064
1152921813844493312,10,5188709808731603204
1152921813844492800,10,5188850527966339332
1152921813844492304,10,4686136218556041282
1152921813844492296,10,4686136218556041282
1152921805254557696,9,4899919212111740932
1152921797738364928,10,5188433330986553348
1152921797201494016,10,4760309895805272096
1152921796933058560,10,2308165253001658370
1152921796798840832,10,2452280372358037512
1152921796731731968,10,4616194703468003588
1152921796698177536,10,2882655684695048196
1152921796668817408,9,4900338684355676224
1152921796666720256,10,4686031146445702176
1152921796665671680,10,4904422743124018208
1152921796665147392,10,2594425274184761352
1152921796664885248,10,4904422743124018208
1152921796664754176,10,4904420553089433602
1152921796664639488,10,4900233612546279488
1152921796664631296,9,4900338684355676224
1152921796664627200,10,2306987059786630160
1152921796664625152,10,4904560736527204872
1152921796664624128,10,4900207224263286788
1152921796664623616,9,4900338684355676162
1152921796664623120,9,4900198488065179716
1152921796664623112,9,4900338684355676224
1152921789148430336,9,5188433330986553344
1152921788611559424,10,4685998229815297056
1152921788343123968,10,2882937151099518978
1152921788208906240,10,5188850527982854146
1152921788141797376,10,4760309895801208836
1152921788108242944,9,577094088742928912
1152921788078882816,9,5188147939005957184
1152921788076785664,10,594480236092981536
1152921788075737088,9,4900338675799818304
1152921788075212800,10,594476817532979232
1152921788074950656,10,9371995227973885956
1152921788074819584,9,4616194570689446464
1152921788074704896,9,5188850595632513600
1152921788074696704,10,4758088214311358466
1152921788074692608,10,4904422743522951696
1152921788074690560,10,2452280372290929160
1152921788074689536,10,4904422743006513696
1152921788074689024,9,4612284719709554690
1152921788074688528,10,4760309348058530376
1152921788074688520,10,2452280372289998916
1152921784853463040,10,5188433330986553345
1152921784316592128,10,4688250098331682848
1152921784048156672,10,2380222842744619010
1152921783913938944,10,5188433262263410689
1152921783783915520,9,4612847661320570944
1152921783781818368,10,4688250098331682848
1152921783780769792,10,4900233612546344960
1152921783780245504,10,5188148557455310850
1152921783779737600,9,90090151690110978
1152921783779729408,10,4688250098331682848
1152921783779725312,10,5188148557455049232
1152921783779723264,10,594476937553920260
1152921783779721232,10,90090151690111010
1152921783779721224,10,90090151690111010
1152921781095366656,9,4900233603956344864
1152921780826931200,10,4904422743539728400
1152921780692713472,10,2452280372358037512
1152921780625604608,10,5188433330986553348
1152921780592050176,9,9800184642006040592
1152921780575272960,10,2452280372358037505
1152921780562690048,9,4899951589957109824
1152921780560592896,10,594480236092981536
1152921780559544320,9,4900338675799818304
1152921780559020032,10,2452280372358037512
1152921780558757888,10,5188433330986553348
1152921780558626816,9,4613938988655313984
1152921780558512128,9,5188710407899975744
1152921780558503936,9,576531140911976449
1152921780558499840,10,594493301881652240
1152921780558497792,10,2452280372358037512
1152921780558496768,10,594480236091937028
